fieser	fies	AD	negative	-/-0.305/-	L
fiesere	fies	AD	negative	-/-0.305/-	L
fieserem	fies	AD	negative	-/-0.305/-	L
fieseren	fies	AD	negative	-/-0.305/-	L
fieserer	fies	AD	negative	-/-0.305/-	L
fieseres	fies	AD	negative	-/-0.305/-	L
fieses	fies	AD	negative	-/-0.305/-	L
fiesest	fies	AD	negative	-/-0.305/-	L
fieseste	fies	AD	negative	-/-0.305/-	L
fiesestem	fies	AD	negative	-/-0.305/-	L
fiesesten	fies	AD	negative	-/-0.305/-	L
fiesester	fies	AD	negative	-/-0.305/-	L
fiesestes	fies	AD	negative	-/-0.305/-	L
fiktional	fiktional	AD	negative	-/-/-	D
fiktiv	fiktiv	AD	negative	-/-/-	D
fiktive	fiktiv	AD	negative	-/-/-	D
fingieren	fingieren	VV	negative	-/-/-	D
fingiert	fingieren	VV	negative	-/-/-	D
fingierte	fingieren	VV	negative	-/-/-	D
finster	finster	AD	negative	-/-0.0515/-	L
finstere	finster	AD	negative	-/-0.0515/-	L
finsterem	finster	AD	negative	-/-0.0515/-	L
finsteren	finster	AD	negative	-/-0.0515/-	L
finsterer	finster	AD	negative	-/-0.0515/-	L
finsterere	finster	AD	negative	-/-0.0515/-	L
finstererem	finster	AD	negative	-/-0.0515/-	L
finstereren	finster	AD	negative	-/-0.0515/-	L
finstererer	finster	AD	negative	-/-0.0515/-	L
finstereres	finster	AD	negative	-/-0.0515/-	L
finsteres	finster	AD	negative	-/-0.0515/-	L
finsterst	finster	AD	negative	-/-0.0515/-	L
finsterste	finster	AD	negative	-/-0.0515/-	L
finsterstem	finster	AD	negative	-/-0.0515/-	L
finstersten	finster	AD	negative	-/-0.0515/-	L
finsterster	finster	AD	negative	-/-0.0515/-	L
finsterstes	finster	AD	negative	-/-0.0515/-	L
finstrer	finster	AD	negative	-/-0.0515/-	L
finstrere	finster	AD	negative	-/-0.0515/-	L
finstrerem	finster	AD	negative	-/-0.0515/-	L
finstreren	finster	AD	negative	-/-0.0515/-	L
finstrerer	finster	AD	negative	-/-0.0515/-	L
finstreres	finster	AD	negative	-/-0.0515/-	L
flach	flach	AD	negative	-/-0.0048/-	L
flache	flach	AD	negative	-/-0.0048/-	L
flachem	flach	AD	negative	-/-0.0048/-	L
flachen	flach	AD	negative	-/-0.0048/-	L
flacher	flach	AD	negative	-/-0.0048/-	L
flachere	flach	AD	negative	-/-0.0048/-	L
flacherem	flach	AD	negative	-/-0.0048/-	L
flacheren	flach	AD	negative	-/-0.0048/-	L
flacherer	flach	AD	negative	-/-0.0048/-	L
flacheres	flach	AD	negative	-/-0.0048/-	L
flaches	flach	AD	negative	-/-0.0048/-	L
flachst	flach	AD	negative	-/-0.0048/-	L
flachste	flach	AD	negative	-/-0.0048/-	L
flachstem	flach	AD	negative	-/-0.0048/-	L
flachsten	flach	AD	negative	-/-0.0048/-	L
flachster	flach	AD	negative	-/-0.0048/-	L
flachstes	flach	AD	negative	-/-0.0048/-	L
flackern	flackern	VV	negative	0.333333/0.5/0.166667	D
flackernd	flackernd	AD	negative	-/-/-	D
flapsig	flapsig	AD	negative	-/-/-	D
flatterhaft	flatterhaft	AD	negative	-/-/-	D
flattern	flattern	VV	negative	-/-/-	D
flau	flau	AD	negative	-/-0.0048/-	L
flaue	flau	AD	negative	-/-0.0048/-	L
flauem	flau	AD	negative	-/-0.0048/-	L
flauen	flau	AD	negative	-/-0.0048/-	L
flauer	flau	AD	negative	-/-0.0048/-	L
flauere	flau	AD	negative	-/-0.0048/-	L
flauerem	flau	AD	negative	-/-0.0048/-	L
flaueren	flau	AD	negative	-/-0.0048/-	L
flauerer	flau	AD	negative	-/-0.0048/-	L
flaueres	flau	AD	negative	-/-0.0048/-	L
flaues	flau	AD	negative	-/-0.0048/-	L
flauest	flau	AD	negative	-/-0.0048/-	L
flaueste	flau	AD	negative	-/-0.0048/-	L
flauestem	flau	AD	negative	-/-0.0048/-	L
flauesten	flau	AD	negative	-/-0.0048/-	L
flauester	flau	AD	negative	-/-0.0048/-	L
flauestes	flau	AD	negative	-/-0.0048/-	L
flaumig	flaumig	AD	negative	-/-/-	D
flaust	flau	AD	negative	-/-0.0048/-	L
flauste	flau	AD	negative	-/-0.0048/-	L
flaustem	flau	AD	negative	-/-0.0048/-	L
flausten	flau	AD	negative	-/-0.0048/-	L
flauster	flau	AD	negative	-/-0.0048/-	L
flaustes	flau	AD	negative	-/-0.0048/-	L
flaute	flauen	VV	negative	-/-/-	D
flegelhaft	flegelhaft	AD	negative	-/-/-	D
flehend	flehend	AD	negative	-/-/-	D
flehentlich	flehentlich	AD	negative	-/-/-	D
flehte	flehen	AD	negative	-/-/-	D
flitterhaft	flitterhaft	VV	negative	-/-/-	D
flockig	flockig	AD	negative	0.5/0/0.5	D
fluchen	fluchen	VV	negative	-/-/-	D
fluchte	fluchen	VV	negative	-/-/-	D
fluechtend	fluechtend	AD	negative	-/-0.0048/-	L
fluechtig	fluechtig	AD	negative	-/-0.0048/-	L
fluechtige	fluechtig	AD	negative	-/-0.0048/-	L
fluechtigem	fluechtig	AD	negative	-/-0.0048/-	L
fluechtigen	fluechtig	AD	negative	-/-0.0048/-	L
fluechtiger	fluechtig	AD	negative	-/-0.0048/-	L
fluechtigere	fluechtig	AD	negative	-/-0.0048/-	L
fluechtigerem	fluechtig	AD	negative	-/-0.0048/-	L
fluechtigeren	fluechtig	AD	negative	-/-0.0048/-	L
fluechtigerer	fluechtig	AD	negative	-/-0.0048/-	L
fluechtigeres	fluechtig	AD	negative	-/-0.0048/-	L
fluechtiges	fluechtig	AD	negative	-/-0.0048/-	L
fluechtigst	fluechtig	AD	negative	-/-0.0048/-	L
fluechtigste	fluechtig	AD	negative	-/-0.0048/-	L
fluechtigstem	fluechtig	AD	negative	-/-0.0048/-	L
fluechtigsten	fluechtig	AD	negative	-/-0.0048/-	L
fluechtigster	fluechtig	AD	negative	-/-0.0048/-	L
fluechtigstes	fluechtig	AD	negative	-/-0.0048/-	L
folgenschwer	folgenschwer	AD	negative	-/-0.0048/-	L
folgenschwere	folgenschwer	AD	negative	-/-0.0048/-	L
folgenschwerem	folgenschwer	AD	negative	-/-0.0048/-	L
folgenschweren	folgenschwer	AD	negative	-/-0.0048/-	L
folgenschwerer	folgenschwer	AD	negative	-/-0.0048/-	L
folgenschwerere	folgenschwer	AD	negative	-/-0.0048/-	L
folgenschwererem	folgenschwer	AD	negative	-/-0.0048/-	L
folgenschwereren	folgenschwer	AD	negative	-/-0.0048/-	L
folgenschwererer	folgenschwer	AD	negative	-/-0.0048/-	L
folgenschwereres	folgenschwer	AD	negative	-/-0.0048/-	L
folgenschweres	folgenschwer	AD	negative	-/-0.0048/-	L
folgenschwerst	folgenschwer	AD	negative	-/-0.0048/-	L
folgenschwerste	folgenschwer	AD	negative	-/-0.0048/-	L
folgenschwerstem	folgenschwer	AD	negative	-/-0.0048/-	L
folgenschwersten	folgenschwer	AD	negative	-/-0.0048/-	L
folgenschwerster	folgenschwer	AD	negative	-/-0.0048/-	L
folgenschwerstes	folgenschwer	AD	negative	-/-0.0048/-	L
folgewidrig	folgewidrig	AD	negative	-/-0.0048/-	L
folgewidrige	folgewidrig	AD	negative	-/-0.0048/-	L
folgewidrigem	folgewidrig	AD	negative	-/-0.0048/-	L
folgewidrigen	folgewidrig	AD	negative	-/-0.0048/-	L
folgewidriger	folgewidrig	AD	negative	-/-0.0048/-	L
folgewidrigere	folgewidrig	AD	negative	-/-0.0048/-	L
folgewidrigerem	folgewidrig	AD	negative	-/-0.0048/-	L
folgewidrigeren	folgewidrig	AD	negative	-/-0.0048/-	L
folgewidrigerer	folgewidrig	AD	negative	-/-0.0048/-	L
folgewidrigeres	folgewidrig	AD	negative	-/-0.0048/-	L
folgewidriges	folgewidrig	AD	negative	-/-0.0048/-	L
folgewidrigst	folgewidrig	AD	negative	-/-0.0048/-	L
folgewidrigste	folgewidrig	AD	negative	-/-0.0048/-	L
folgewidrigstem	folgewidrig	AD	negative	-/-0.0048/-	L
folgewidrigsten	folgewidrig	AD	negative	-/-0.0048/-	L
folgewidrigster	folgewidrig	AD	negative	-/-0.0048/-	L
folgewidrigstes	folgewidrig	AD	negative	-/-0.0048/-	L
forderte	fordern	VV	negative	0/0.666667/0.333333	D
fortwaehrend	fortwaehrend	AD	negative	-/-/-	D
fragil	fragil	AD	negative	-/-0.0422/-	L
fragile	fragil	AD	negative	-/-0.0422/-	L
fragilem	fragil	AD	negative	-/-0.0422/-	L
fragilen	fragil	AD	negative	-/-0.0422/-	L
fragiler	fragil	AD	negative	-/-0.0422/-	L
fragilere	fragil	AD	negative	-/-0.0422/-	L
fragilerem	fragil	AD	negative	-/-0.0422/-	L
fragileren	fragil	AD	negative	-/-0.0422/-	L
fragilerer	fragil	AD	negative	-/-0.0422/-	L
fragileres	fragil	AD	negative	-/-0.0422/-	L
fragiles	fragil	AD	negative	-/-0.0422/-	L
fragilst	fragil	AD	negative	-/-0.0422/-	L
fragilste	fragil	AD	negative	-/-0.0422/-	L
fragilstem	fragil	AD	negative	-/-0.0422/-	L
fragilsten	fragil	AD	negative	-/-0.0422/-	L
fragilster	fragil	AD	negative	-/-0.0422/-	L
fragilstes	fragil	AD	negative	-/-0.0422/-	L
fraglich	fraglich	AD	negative	-/-0.0576/-	L
fragliche	fraglich	AD	negative	-/-0.0576/-	L
fraglichem	fraglich	AD	negative	-/-0.0576/-	L
fraglichen	fraglich	AD	negative	-/-0.0576/-	L
fraglicher	fraglich	AD	negative	-/-0.0576/-	L
fraglichere	fraglich	AD	negative	-/-0.0576/-	L
fraglicherem	fraglich	AD	negative	-/-0.0576/-	L
fraglicheren	fraglich	AD	negative	-/-0.0576/-	L
fraglicherer	fraglich	AD	negative	-/-0.0576/-	L
fraglicheres	fraglich	AD	negative	-/-0.0576/-	L
fragliches	fraglich	AD	negative	-/-0.0576/-	L
fraglichst	fraglich	AD	negative	-/-0.0576/-	L
fraglichste	fraglich	AD	negative	-/-0.0576/-	L
fraglichstem	fraglich	AD	negative	-/-0.0576/-	L
fraglichsten	fraglich	AD	negative	-/-0.0576/-	L
fraglichster	fraglich	AD	negative	-/-0.0576/-	L
fraglichstes	fraglich	AD	negative	-/-0.0576/-	L
fragmentiert	fragmentiert	AD	negative	-/-/-	D
fragwuerdig	fragwuerdig	AD	negative	-/-0.4858/-	L
fragwuerdige	fragwuerdig	AD	negative	-/-0.4858/-	L
fragwuerdigem	fragwuerdig	AD	negative	-/-0.4858/-	L
fragwuerdigen	fragwuerdig	AD	negative	-/-0.4858/-	L
fragwuerdiger	fragwuerdig	AD	negative	-/-0.4858/-	L
fragwuerdigere	fragwuerdig	AD	negative	-/-0.4858/-	L
fragwuerdigerem	fragwuerdig	AD	negative	-/-0.4858/-	L
fragwuerdigeren	fragwuerdig	AD	negative	-/-0.4858/-	L
fragwuerdigerer	fragwuerdig	AD	negative	-/-0.4858/-	L
fragwuerdigeres	fragwuerdig	AD	negative	-/-0.4858/-	L
fragwuerdiges	fragwuerdig	AD	negative	-/-0.4858/-	L
fragwuerdigst	fragwuerdig	AD	negative	-/-0.4858/-	L
fragwuerdigste	fragwuerdig	AD	negative	-/-0.4858/-	L
fragwuerdigstem	fragwuerdig	AD	negative	-/-0.4858/-	L
fragwuerdigsten	fragwuerdig	AD	negative	-/-0.4858/-	L
fragwuerdigster	fragwuerdig	AD	negative	-/-0.4858/-	L
fragwuerdigstes	fragwuerdig	AD	negative	-/-0.4858/-	L
franste	fransen	VV	negative	-/-/-	D
fraternisieren	fraternisieren	VV	negative	-/-/-	D
fraternisierte	fraternisieren	XY	negative	-/-/-	D
fratzenhaft	fratzenhaft	AD	negative	-/-/-	D
frass	fressen	VV	negative	0.4/0.4/0.2	D
frech	frech	AD	negative	-/-0.0048/-	L
freche	frech	AD	negative	-/-0.0048/-	L
frechem	frech	AD	negative	-/-0.0048/-	L
frechen	frech	AD	negative	-/-0.0048/-	L
frecher	frech	AD	negative	-/-0.0048/-	L
frechere	frech	AD	negative	-/-0.0048/-	L
frecherem	frech	AD	negative	-/-0.0048/-	L
frecheren	frech	AD	negative	-/-0.0048/-	L
frecherer	frech	AD	negative	-/-0.0048/-	L
frecheres	frech	AD	negative	-/-0.0048/-	L
freches	frech	AD	negative	-/-0.0048/-	L
frechst	frech	AD	negative	-/-0.0048/-	L
frechste	frech	AD	negative	-/-0.0048/-	L
frechstem	frech	AD	negative	-/-0.0048/-	L
frechsten	frech	AD	negative	-/-0.0048/-	L
frechster	frech	AD	negative	-/-0.0048/-	L
frechstes	frech	AD	negative	-/-0.0048/-	L
freiformgeschmiedet	freiformgeschmiedet	AD	negative	-/-/-	D
freigesetzt	freisetzen	VV	negative	0/1/0	D
freistehend	freistehend	AD	negative	-/-/-	D
fremd	fremd	AD	negative	-/-0.4939/-	L
fremdartig	fremdartig	AD	negative	-/-0.0419/-	L
fremdartige	fremdartig	AD	negative	-/-0.0419/-	L
fremdartigem	fremdartig	AD	negative	-/-0.0419/-	L
fremdartigen	fremdartig	AD	negative	-/-0.0419/-	L
fremdartiger	fremdartig	AD	negative	-/-0.0419/-	L
fremdartigere	fremdartig	AD	negative	-/-0.0419/-	L
fremdartigerem	fremdartig	AD	negative	-/-0.0419/-	L
fremdartigeren	fremdartig	AD	negative	-/-0.0419/-	L
fremdartigerer	fremdartig	AD	negative	-/-0.0419/-	L
fremdartigeres	fremdartig	AD	negative	-/-0.0419/-	L
fremdartiges	fremdartig	AD	negative	-/-0.0419/-	L
fremdartigst	fremdartig	AD	negative	-/-0.0419/-	L
fremdartigste	fremdartig	AD	negative	-/-0.0419/-	L
fremdartigstem	fremdartig	AD	negative	-/-0.0419/-	L
fremdartigsten	fremdartig	AD	negative	-/-0.0419/-	L
fremdartigster	fremdartig	AD	negative	-/-0.0419/-	L
fremdartigstes	fremdartig	AD	negative	-/-0.0419/-	L
fremde	fremd	AD	negative	-/-0.4939/-	L
fremdem	fremd	AD	negative	-/-0.4939/-	L
fremden	fremd	AD	negative	-/-0.4939/-	L
fremder	fremd	AD	negative	-/-0.4939/-	L
fremdere	fremd	AD	negative	-/-0.4939/-	L
fremderem	fremd	AD	negative	-/-0.4939/-	L
fremderen	fremd	AD	negative	-/-0.4939/-	L
fremderer	fremd	AD	negative	-/-0.4939/-	L
fremderes	fremd	AD	negative	-/-0.4939/-	L
fremdes	fremd	AD	negative	-/-0.4939/-	L
fremdest	fremd	AD	negative	-/-0.4939/-	L
fremdeste	fremd	AD	negative	-/-0.4939/-	L
fremdestem	fremd	AD	negative	-/-0.4939/-	L
fremdesten	fremd	AD	negative	-/-0.4939/-	L
fremdester	fremd	AD	negative	-/-0.4939/-	L
fremdestes	fremd	AD	negative	-/-0.4939/-	L
frenetisch	frenetisch	AD	negative	0/1/0	D
fressen	fressen	VV	negative	0.4/0.4/0.2	D
freudlos	freudlos	AD	negative	-/-0.0048/-	L
freudlose	freudlos	AD	negative	-/-0.0048/-	L
freudlosem	freudlos	AD	negative	-/-0.0048/-	L
freudlosen	freudlos	AD	negative	-/-0.0048/-	L
freudloser	freudlos	AD	negative	-/-0.0048/-	L
freudlosere	freudlos	AD	negative	-/-0.0048/-	L
freudloserem	freudlos	AD	negative	-/-0.0048/-	L
freudloseren	freudlos	AD	negative	-/-0.0048/-	L
freudloserer	freudlos	AD	negative	-/-0.0048/-	L
freudloseres	freudlos	AD	negative	-/-0.0048/-	L
freudloses	freudlos	AD	negative	-/-0.0048/-	L
freudlosest	freudlos	AD	negative	-/-0.0048/-	L
freudloseste	freudlos	AD	negative	-/-0.0048/-	L
freudlosestem	freudlos	AD	negative	-/-0.0048/-	L
freudlosesten	freudlos	AD	negative	-/-0.0048/-	L
freudlosester	freudlos	AD	negative	-/-0.0048/-	L
freudlosestes	freudlos	AD	negative	-/-0.0048/-	L
frevel	frevel	AD	negative	-/-/-	D
frevelhaft	frevelhaft	AD	negative	-/-/-	D
frigide	frigid	AD	negative	-/-/-	D
frisieren	frisieren	VV	negative	-/-/-	D
frivol	frivol	AD	negative	-/-0.0412/-	L
frivole	frivol	AD	negative	-/-0.0412/-	L
frivolem	frivol	AD	negative	-/-0.0412/-	L
frivolen	frivol	AD	negative	-/-0.0412/-	L
frivoler	frivol	AD	negative	-/-0.0412/-	L
frivolere	frivol	AD	negative	-/-0.0412/-	L
frivolerem	frivol	AD	negative	-/-0.0412/-	L
frivoleren	frivol	AD	negative	-/-0.0412/-	L
frivolerer	frivol	AD	negative	-/-0.0412/-	L
frivoleres	frivol	AD	negative	-/-0.0412/-	L
frivoles	frivol	AD	negative	-/-0.0412/-	L
frivolst	frivol	AD	negative	-/-0.0412/-	L
frivolste	frivol	AD	negative	-/-0.0412/-	L
frivolstem	frivol	AD	negative	-/-0.0412/-	L
frivolsten	frivol	AD	negative	-/-0.0412/-	L
frivolster	frivol	AD	negative	-/-0.0412/-	L
frivolstes	frivol	AD	negative	-/-0.0412/-	L
frostig	frostig	AD	negative	-/-/-	D
fruchtlos	fruchtlos	AD	negative	-/-0.0048/-	L
fruchtlose	fruchtlos	AD	negative	-/-0.0048/-	L
fruchtlosem	fruchtlos	AD	negative	-/-0.0048/-	L
fruchtlosen	fruchtlos	AD	negative	-/-0.0048/-	L
fruchtloser	fruchtlos	AD	negative	-/-0.0048/-	L
fruchtlosere	fruchtlos	AD	negative	-/-0.0048/-	L
fruchtloserem	fruchtlos	AD	negative	-/-0.0048/-	L
fruchtloseren	fruchtlos	AD	negative	-/-0.0048/-	L
fruchtloserer	fruchtlos	AD	negative	-/-0.0048/-	L
fruchtloseres	fruchtlos	AD	negative	-/-0.0048/-	L
fruchtloses	fruchtlos	AD	negative	-/-0.0048/-	L
fruchtlosst	fruchtlos	AD	negative	-/-0.0048/-	L
fruchtlosste	fruchtlos	AD	negative	-/-0.0048/-	L
fruchtlosstem	fruchtlos	AD	negative	-/-0.0048/-	L
fruchtlossten	fruchtlos	AD	negative	-/-0.0048/-	L
fruchtlosster	fruchtlos	AD	negative	-/-0.0048/-	L
fruchtlosstes	fruchtlos	AD	negative	-/-0.0048/-	L
frustrier	frustrieren	VV	negative	-/-0.0372/-	L
frustriere	frustrieren	VV	negative	-/-0.0372/-	L
frustrieren	frustrieren	VV	negative	-/-0.0372/-	L
frustrierend	frustrierend	AD	negative	-/-0.0048/-	L
frustrierest	frustrieren	VV	negative	-/-0.0372/-	L
frustrieret	frustrieren	VV	negative	-/-0.0372/-	L
frustrierst	frustrieren	VV	negative	-/-0.0372/-	L
frustriert	frustriert	AD	negative	-/-0.3244/-	L
frustrierte	frustriert	AD	negative	-/-0.3244/-	L
frustriertem	frustriert	AD	negative	-/-0.3244/-	L
frustrierten	frustriert	AD	negative	-/-0.3244/-	L
frustrierter	frustriert	AD	negative	-/-0.3244/-	L
frustriertere	frustriert	AD	negative	-/-0.3244/-	L
frustrierterem	frustriert	AD	negative	-/-0.3244/-	L
frustrierteren	frustriert	AD	negative	-/-0.3244/-	L
frustrierterer	frustriert	AD	negative	-/-0.3244/-	L
frustrierteres	frustriert	AD	negative	-/-0.3244/-	L
frustriertes	frustriert	AD	negative	-/-0.3244/-	L
frustriertest	frustriert	AD	negative	-/-0.3244/-	L
frustrierteste	frustriert	AD	negative	-/-0.3244/-	L
frustriertestem	frustriert	AD	negative	-/-0.3244/-	L
frustriertesten	frustriert	AD	negative	-/-0.3244/-	L
frustriertester	frustriert	AD	negative	-/-0.3244/-	L
frustriertestes	frustriert	AD	negative	-/-0.3244/-	L
frustriertet	frustrieren	VV	negative	-/-0.0372/-	L
froemmeln	froemmeln	VV	negative	-/-/-	D
froemmelnd	froemmelnd	AD	negative	-/-/-	D
froenen	froenen	VV	negative	-/-/-	D
froente	froenen	AD	negative	-/-/-	D
froesteln	froesteln	VV	negative	-/-/-	D
fruehzeitige	fruehzeitig	AD	negative	0/0.5/0.5	D
fuchsig	fuchsig	AD	negative	-/-/-	D
fuchsteufelswild	fuchsteufelswild	AD	negative	-/-0.0048/-	L
fuchsteufelswilde	fuchsteufelswild	AD	negative	-/-0.0048/-	L
fuchsteufelswildem	fuchsteufelswild	AD	negative	-/-0.0048/-	L
fuchsteufelswilden	fuchsteufelswild	AD	negative	-/-0.0048/-	L
fuchsteufelswilder	fuchsteufelswild	AD	negative	-/-0.0048/-	L
fuchsteufelswildere	fuchsteufelswild	AD	negative	-/-0.0048/-	L
fuchsteufelswilderem	fuchsteufelswild	AD	negative	-/-0.0048/-	L
fuchsteufelswilderen	fuchsteufelswild	AD	negative	-/-0.0048/-	L
fuchsteufelswilderer	fuchsteufelswild	AD	negative	-/-0.0048/-	L
fuchsteufelswilderes	fuchsteufelswild	AD	negative	-/-0.0048/-	L
fuchsteufelswildes	fuchsteufelswild	AD	negative	-/-0.0048/-	L
fuchsteufelswildst	fuchsteufelswild	AD	negative	-/-0.0048/-	L
fuchsteufelswildste	fuchsteufelswild	AD	negative	-/-0.0048/-	L
fuchsteufelswildstem	fuchsteufelswild	AD	negative	-/-0.0048/-	L
fuchsteufelswildsten	fuchsteufelswild	AD	negative	-/-0.0048/-	L
fuchsteufelswildster	fuchsteufelswild	AD	negative	-/-0.0048/-	L
fuchsteufelswildstes	fuchsteufelswild	AD	negative	-/-0.0048/-	L
fummeln	fummeln	VV	negative	0/0.5/0.5	D
fummelte	fummeln	VV	negative	0/0.5/0.5	D
furchtbar	furchtbar	AD	negative	-/-0.3042/-	L
furchtbare	furchtbar	AD	negative	-/-0.3042/-	L
furchtbarem	furchtbar	AD	negative	-/-0.3042/-	L
furchtbaren	furchtbar	AD	negative	-/-0.3042/-	L
furchtbarer	furchtbar	AD	negative	-/-0.3042/-	L
furchtbarere	furchtbar	AD	negative	-/-0.3042/-	L
furchtbarerem	furchtbar	AD	negative	-/-0.3042/-	L
furchtbareren	furchtbar	AD	negative	-/-0.3042/-	L
furchtbarerer	furchtbar	AD	negative	-/-0.3042/-	L
furchtbareres	furchtbar	AD	negative	-/-0.3042/-	L
furchtbares	furchtbar	AD	negative	-/-0.3042/-	L
furchtbarst	furchtbar	AD	negative	-/-0.3042/-	L
furchtbarste	furchtbar	AD	negative	-/-0.3042/-	L
furchtbarstem	furchtbar	AD	negative	-/-0.3042/-	L
furchtbarsten	furchtbar	AD	negative	-/-0.3042/-	L
furchtbarster	furchtbar	AD	negative	-/-0.3042/-	L
furchtbarstes	furchtbar	AD	negative	-/-0.3042/-	L
furchteinfloessend	furchteinfloessend	AD	negative	-/-/-	D
furchterregend	furchterregend	AD	negative	-/-0.1778/-	L
furchterregende	furchterregend	AD	negative	-/-0.1778/-	L
furchterregendem	furchterregend	AD	negative	-/-0.1778/-	L
furchterregenden	furchterregend	AD	negative	-/-0.1778/-	L
furchterregender	furchterregend	AD	negative	-/-0.1778/-	L
furchterregendere	furchterregend	AD	negative	-/-0.1778/-	L
furchterregenderem	furchterregend	AD	negative	-/-0.1778/-	L
furchterregenderen	furchterregend	AD	negative	-/-0.1778/-	L
furchterregenderer	furchterregend	AD	negative	-/-0.1778/-	L
furchterregenderes	furchterregend	AD	negative	-/-0.1778/-	L
furchterregendes	furchterregend	AD	negative	-/-0.1778/-	L
furchterregendst	furchterregend	AD	negative	-/-0.1778/-	L
furchterregendste	furchterregend	AD	negative	-/-0.1778/-	L
furchterregendstem	furchterregend	AD	negative	-/-0.1778/-	L
furchterregendsten	furchterregend	AD	negative	-/-0.1778/-	L
furchterregendster	furchterregend	AD	negative	-/-0.1778/-	L
furchterregendstes	furchterregend	AD	negative	-/-0.1778/-	L
furchtsam	furchtsam	AD	negative	-/-/-	D
fusselig	fusselig	AD	negative	-/-/-	D
FALSCH	faelschen	VV	negative	-/-0.0048/-	L
faelsche	faelschen	VV	negative	-/-0.0048/-	L
faelschen	faelschen	VV	negative	-/-0.0048/-	L
faelschest	faelschen	VV	negative	-/-0.0048/-	L
faelschet	faelschen	VV	negative	-/-0.0048/-	L
faelschlich	faelschlich	AD	negative	-/-/-	D
faelschlicherweise	faelschlicherweise	AD	negative	0/1/0	D
faelschst	faelschen	VV	negative	-/-0.0048/-	L
faelscht	faelschen	VV	negative	-/-0.0048/-	L
faelschte	faelschen	VV	negative	-/-0.0048/-	L
faelschten	faelschen	VV	negative	-/-0.0048/-	L
faelschtest	faelschen	VV	negative	-/-0.0048/-	L
faelschtet	faelschen	VV	negative	-/-0.0048/-	L
foetid	foetid	VV	negative	-/-/-	D
fuehlte	fuehlen	VV	negative	0.422222/0.444444/0.133333	D
fuercht	fuerchten	VV	negative	-/-0.3545/-	L
fuerchte	fuerchten	VV	negative	-/-0.3545/-	L
fuerchten	fuerchten	VV	negative	-/-0.3545/-	L
fuerchterlich	fuerchterlich	AD	negative	-/-0.3363/-	L
fuerchterliche	fuerchterlich	AD	negative	-/-0.3363/-	L
fuerchterlichem	fuerchterlich	AD	negative	-/-0.3363/-	L
fuerchterlichen	fuerchterlich	AD	negative	-/-0.3363/-	L
fuerchterlicher	fuerchterlich	AD	negative	-/-0.3363/-	L
fuerchterlichere	fuerchterlich	AD	negative	-/-0.3363/-	L
fuerchterlicherem	fuerchterlich	AD	negative	-/-0.3363/-	L
fuerchterlicheren	fuerchterlich	AD	negative	-/-0.3363/-	L
fuerchterlicherer	fuerchterlich	AD	negative	-/-0.3363/-	L
fuerchterlicheres	fuerchterlich	AD	negative	-/-0.3363/-	L
fuerchterliches	fuerchterlich	AD	negative	-/-0.3363/-	L
fuerchterlichst	fuerchterlich	AD	negative	-/-0.3363/-	L
fuerchterlichste	fuerchterlich	AD	negative	-/-0.3363/-	L
fuerchterlichstem	fuerchterlich	AD	negative	-/-0.3363/-	L
fuerchterlichsten	fuerchterlich	AD	negative	-/-0.3363/-	L
fuerchterlichster	fuerchterlich	AD	negative	-/-0.3363/-	L
fuerchterlichstes	fuerchterlich	AD	negative	-/-0.3363/-	L
fuerchtest	fuerchten	VV	negative	-/-0.3545/-	L
fuerchtet	fuerchten	VV	negative	-/-0.3545/-	L
fuerchtete	fuerchten	VV	negative	-/-0.3545/-	L
fuerchteten	fuerchten	VV	negative	-/-0.3545/-	L
fuerchtetest	fuerchten	VV	negative	-/-0.3545/-	L
fuerchtetet	fuerchten	VV	negative	-/-0.3545/-	L
fuerchtte	fuerchten	VV	negative	-/-0.3545/-	L
fuerchtten	fuerchten	VV	negative	-/-0.3545/-	L
fuerchttest	fuerchten	VV	negative	-/-0.3545/-	L
fuerchttet	fuerchten	VV	negative	-/-0.3545/-	L
gackern	gackern	VV	negative	-/-/-	D
gackerte	gackern	VV	negative	-/-/-	D
gaffen	gaffen	VV	negative	-/-/-	D
gaffte	gaffen	VV	negative	-/-/-	D
gallig	gallig	AD	negative	-/-0.3005/-	L
gallige	gallig	AD	negative	-/-0.3005/-	L
galligem	gallig	AD	negative	-/-0.3005/-	L
galligen	gallig	AD	negative	-/-0.3005/-	L
galliger	gallig	AD	negative	-/-0.3005/-	L
galligere	gallig	AD	negative	-/-0.3005/-	L
galligerem	gallig	AD	negative	-/-0.3005/-	L
galligeren	gallig	AD	negative	-/-0.3005/-	L
galligerer	gallig	AD	negative	-/-0.3005/-	L
galligeres	gallig	AD	negative	-/-0.3005/-	L
galliges	gallig	AD	negative	-/-0.3005/-	L
galligst	gallig	AD	negative	-/-0.3005/-	L
galligste	gallig	AD	negative	-/-0.3005/-	L
galligstem	gallig	AD	negative	-/-0.3005/-	L
galligsten	gallig	AD	negative	-/-0.3005/-	L
galligster	gallig	AD	negative	-/-0.3005/-	L
galligstes	gallig	AD	negative	-/-0.3005/-	L
gammel	gammeln	VV	negative	-/-0.0411/-	L
gammele	gammeln	VV	negative	-/-0.0411/-	L
gammelen	gammeln	VV	negative	-/-0.0411/-	L
gammelig	gammelig	AD	negative	-/-0.0344/-	L
